tmdb_id_tmdb,imdb_id,title,original_title,original_language,overview,poster_path,release_date,genres_tmdb_names,runtime,revenue,popularity_tmdb,averageRating,numVotes,primaryTitle,originalTitle,genres,startYear,tmdb_id_imdb,tmdb_id
675592,tt10062614,Guilty,Guilty,hi,A young woman from a small town accuses the college heartthrob of sexual assault.,/3bt9PrQqQv1Wtk2RaS74JjgarIQ.jpg,2020-03-06,"Thriller, Drama",119,0,1.4272,5.4,4928,Guilty,Guilty,"Drama,Thriller",2020.0,675592,675592
903040,tt15412828,Holes in the Sky: The Sean Miller Story,Holes in the Sky: The Sean Miller Story,en,In July of 2013 Sean Miller disappeared for four days. Seven years later a documentary film crew found out why.,/5qlRniMvguednZs9nNlGLiTna5n.jpg,2021-10-01,"Horror, Science Fiction",116,0,0.0143,4.5,4928,Holes in the Sky: The Sean Miller Story,Holes in the Sky: The Sean Miller Story,Horror,2021.0,903040,903040
855262,tt13365876,Pinball: The Man Who Saved the Game,Pinball: The Man Who Saved the Game,en,"The dramatic comedy is based on the true story of writer and pinball wizard Roger Sharpe, chronicling his journey to overturn New York City’s 35-year ban on pinball.",/gjGphbx4ZDwAYYWImpY427KGw7B.jpg,2023-03-17,"Comedy, Drama, History, Romance",92,0,12.5646,7.0,4927,Pinball: The Man Who Saved the Game,Pinball: The Man Who Saved the Game,"Biography,Comedy,Drama",2022.0,855262,855262
1167725,tt28073548,Love Is in the Air,Love Is in the Air,en,A fiercely independent pilot fighting to keep her family business afloat starts to fall for the man sent by corporate to ground her operation forever.,/cAn1tvopkqATQ0AfV4LK08ReAvp.jpg,2023-09-28,"Romance, Comedy",88,0,2.7814,5.6,4925,Love Is in the Air,Love Is in the Air,"Comedy,Drama,Romance",2023.0,1167725,1167725
566038,tt8015444,Last and First Men,Last and First Men,en,"As the end approaches inexorably, the last humans, living millions of years into the future, send a message to the humanity of the present that is both a plea for help and a warning, but also an epic tale of evolution, decline and hope.",/7B9t8lTFCJQ6GVvSbhrbrA7nsVu.jpg,2020-02-25,"Drama, Science Fiction",72,0,1.8547,6.7,4925,Last and First Men,Last and First Men,"Fantasy,Mystery,Sci-Fi",2020.0,566038,566038
661137,tt12680508,Minor Premise,Minor Premise,en,"Attempting to surpass his father's legacy, a neuroscientist becomes entangled in his own experiment, pitting ten fragments of his consciousness against each other.",/c4H5aH4PxVomNxa5UIHa32bzrCO.jpg,2020-12-04,"Science Fiction, Thriller, Drama",95,0,3.2882,5.1,4920,Minor Premise,Minor Premise,"Drama,Sci-Fi,Thriller",2020.0,661137,661137
977013,tt3463938,Haunting of the Queen Mary,Haunting of the Queen Mary,en,"When photographers Erin and Patrick are brought aboard the ship with their young son Lukas, they unleash a series of events that entwines their family with the ship’s dark past. As the terror unfolds around them they begin to realise there is more to this sumptuous ocean liner than meets the eye: its remarkable legacy masking violent secrets.",/y8uEuy1NhOwltHePRqvxcDDUJg1.jpg,2023-07-21,"Horror, Thriller, Mystery",124,0,2.031,4.1,4915,Haunting of the Queen Mary,Haunting of the Queen Mary,"Drama,Horror,Mystery",2023.0,977013,977013
855594,tt13223248,Amazon Queen,Az Amazonas Királynője - Queen of the Amazon,en,"A dream vacation of a lifetime quickly turns into a hijacking, endangering passengers and crew, on a boat journey down the Amazon River and into the Brazilian rainforest. Desperate criminals storm aboard, pursuing a lost fortune in the jungle. Now under threat, and with food and fuel running low, the once idealistic tourists - now hostages - must use all their ingenuity as their Amazon cruise becomes a descent into a desperate struggle for survival.",/mxv5a2hv5g9WlflAgy5ObqxSve1.jpg,2021-05-06,"Action, Thriller, Adventure",88,0,3.8433,4.8,4909,Amazon Queen,Queen of the Amazon,"Action,Drama",2021.0,855594,855594
968748,tt21908676,Neeyat,नीयत,hi,"When an exiled billionaire mysteriously dies at his birthday party at a Scottish castle, the prime suspects are his close family and friends, each with a motive to kill him.​ CBI officer Mira Rao must use all her skill to unravel the mystery where nothing is what it seems and everyone hides a secret or two.",/yHLEle6lz50GH97D7bAcingUlxG.jpg,2023-07-07,"Crime, Thriller, Mystery",132,0,3.5433,5.3,4908,Neeyat,Neeyat,"Crime,Mystery,Thriller",2023.0,968748,968748
745376,tt4181158,"Hello, Goodbye, and Everything in Between","Hello, Goodbye, and Everything in Between",en,"Clare and Aidan, after making a pact that they would break up before college, find themselves retracing the steps of their relationship on their last evening as a couple. The epic date leads them to familiar landmarks, unexpected places, and causes them to question whether high school love is meant to last.",/xyGsnp4Ld5PmJYYWnfuYYoENhHt.jpg,2022-07-06,"Romance, Drama",83,0,2.2642,5.2,4907,"Hello, Goodbye and Everything in Between","Hello, Goodbye and Everything in Between","Comedy,Drama,Romance",2022.0,745376,745376
725311,tt10199974,Pareeksha,परीक्षा - एक आखिरी इम्तिहान,hi,The film revolves around the story of an ordinary rickshaw driver in Bihar who aspires and dreams of providing maximum possible quality education to his son by making arrangements for him to study at a private English medium school.,/v41UlOFbZH4wDAOzEYwKgrHhSBd.jpg,2020-07-26,Drama,102,0,2.7328,8.0,4900,Pareeksha,Pareeksha,Drama,2020.0,725311,725311
871812,tt9786896,Implanted,Implanted,en,"Sarah, a struggling young woman, agrees to volunteer as a test subject and be implanted with the LEXX nanochip for a pharmaceutical company experiment. She hopes that the money received for her participation will solve her financial troubles. When the implant turns sinister and orders her to commit crimes, Sarah is plunged into a murderous spiral with only one choice: to live or die.",/34Q33Gvlbi1lHAcLrzVN2qY7SZC.jpg,2021-10-01,"Science Fiction, Thriller",93,0,2.6081,4.5,4895,Implanted,Implanted,"Sci-Fi,Thriller",2021.0,871812,871812
1101448,tt3864060,Unstoppable,Unstoppable,en,"With the unwavering love and support of his devoted mother Judy and the encouragement of his coaches, Anthony Robles fights through adversity to earn a spot on the Arizona State Wrestling team. But it will demand everything he has, physically and mentally, to achieve his ultimate quest to become an NCAA Champion.",/xanYKxuFkDPrMngvm1NSHVGOEjS.jpg,2024-12-06,"Drama, History",123,0,3.0461,6.8,4895,Unstoppable,Unstoppable,"Drama,Sport",2024.0,1101448,1101448
953365,tt15488088,Moving On,Moving On,en,"Two old friends reconnect at their friend's funeral, and decide to exact revenge on the widower who wronged all three of them decades earlier.",/pUZxbnF2i4gHf55tjuKIURDi8vR.jpg,2023-03-17,"Comedy, Drama",85,2134280,4.2194,6.0,4894,Moving On,Moving On,Comedy,2022.0,953365,953365
1020896,tt2118648,Handling the Undead,Håndtering av udøde,no,"On a hot summer day in Oslo, the dead mysteriously awaken, and three families are thrown into chaos when their deceased loved ones come back to them. Who are they, and what do they want?",/6XlHOx0JQNgYjuJ4YQKbrt4Gd4d.jpg,2024-02-09,"Horror, Drama, Mystery",98,105046,2.8785,5.3,4892,Handling the Undead,Håndtering av udøde,"Drama,Horror,Mystery",2024.0,1020896,1020896
1006851,tt21440188,Office Invasion,Office Invasion,en,Three friends come together to defend their valuable mining company from…aliens?! What could possibly go wrong?,/khcVwO0gwguC1CndbxtH1bzk4aj.jpg,2022-08-10,"Science Fiction, Comedy",112,0,5.9677,4.5,4889,Office Invasion,Office Invasion,"Action,Comedy,Horror",2022.0,1006851,1006851
641668,tt11188624,Seance,Seance,en,"At an elite boarding school for girls, six friends jokingly engage in a late night ritual, calling forth the spirit of a dead former student who reportedly haunts their halls. Before morning, one of the girls is dead, leaving the others wondering what they may have awakened.",/roYaaPorqPvazR0sh1aTl64Fjsu.jpg,2021-05-21,Horror,92,0,2.5743,5.2,4887,Seance,Seance,"Horror,Mystery,Thriller",2021.0,641668,641668
647265,tt10994688,The Binge,The Binge,en,"In the not-so-distant future, all drinking and drugs have been made completely illegal by the government, except for one night a year. High school seniors Griffin, Hags, and Andrew make a pilgrimage to get to the best party in town where all their dreams will come true. They will have to avoid their crazed principal, violent siblings, and the wild animals roaming the streets.",/sQlkeVkziJe3Jb9tdGSYnNGisSM.jpg,2020-08-28,Comedy,98,0,2.4607,5.3,4885,The Binge,The Binge,Comedy,2020.0,647265,647265
995012,tt19637278,The Tutor,The Tutor,en,"When a professional tutor takes a job at a remote manor, he soon finds himself battling his disturbed student’s obsessions, which threaten to expose his darkest secrets and unravel his carefully crafted persona.",/wmTOuCeJnTPaAPMK19Y8Ixpi3Gl.jpg,2023-03-24,"Mystery, Thriller, Action",92,0,3.4114,4.8,4884,The Tutor,The Tutor,"Mystery,Thriller",2023.0,995012,995012
652049,tt8472964,Chintu Ka Birthday,Chintu Ka Birthday,hi,"During US invasion of Iraq some illegal migrants are waiting to get back home to India. As one such family prepares to celebrate the 6th birthday of their youngest member Chintu, their kind-hearted Iraqi landlord lends them a helping hand.",/6Lb6Gy0clsxsfSKDZ0syKM3X7tx.jpg,2020-06-05,Drama,83,0,0.8631,7.6,4882,Chintu Ka Birthday,Chintu Ka Birthday,"Comedy,Drama,War",2020.0,652049,652049
776559,tt13648228,How It Ends,How It Ends,en,"Liza scores an invite to one last wild party before the world ends. But making it there won't be easy, as her car has been stolen, and the clock is ticking on her plan to tie up loose ends with friends and family. Accompanied by her younger self, Liza embarks on a hilarious journey across Los Angeles, running into an eclectic cast of characters.",/h4FQ8H77z6rIY82HzR5wgOYoxCA.jpg,2021-07-20,"Comedy, Drama",83,0,0.7815,5.4,4881,How It Ends,How It Ends,"Comedy,Drama",2021.0,776559,776559
566397,tt11358398,The Man Standing Next,남산의 부장들,ko,"When the investigation of 'Koreagate' takes place, Park Yong-gak, a former KCIA director who knows everything about the government's operations, heads to the United States in exile.",/iWavVXt7U20Vu2v5jX5ABE3e6gV.jpg,2020-01-22,"Drama, Thriller",114,0,4.4792,7.0,4876,The Man Standing Next,Namsanui bujangdeul,Thriller,2020.0,566397,566397
797967,tt11773456,Naandhi,నాంది,te,"Surya is an IT employee leading a happy life till he’s marked as a suspect in a high-profile murder case. As an under-trial prisoner, he doesn’t just have to prove his innocence in court; he also has to face abuse in custody. Advocate Aadhya takes up the case, fresh off law school. How the duo manages to navigate rough waters forms the tale.",/j2t4J5qKvxN2UmPjggKiaaHbGE9.jpg,2021-02-19,"Crime, Drama, Thriller",122,0,3.2646,7.8,4876,Naandhi,Naandhi,"Crime,Drama,Thriller",2021.0,797967,797967
1005141,tt19783714,"Luxembourg, Luxembourg","Люксембург, Люксембург",uk,"Kolya and Vasylii learn that their father, who left them when they were children, is dying in Luxembourg, far away from them. One of them wants to go and find his father, while the other one does everything he can to prevent the first from leaving the country. As a result, they both go to Luxembourg in search of their dad: Kolya considers him a hero, while Vasylii thinks he is a scoundrel.",/9GGORXI4WRusI7XWje8c4lBm9WS.jpg,2023-04-13,"Comedy, Drama",106,904000,0.8423,7.9,4870,"Luxembourg, Luxembourg","Luxembourg, Luxembourg","Comedy,Drama",2022.0,1005141,1005141
809970,tt14315584,Operation Hyacinth,Hiacynt,pl,"Not satisfied with the result of a murder investigation in Warsaw's gay community, an officer in 1980s communist Poland resolves to uncover the truth.",/rUX2fGa7OV85c6rtjOC351RVeyD.jpg,2021-08-18,"Thriller, Crime, Mystery",106,0,1.8757,6.8,4870,Operation Hyacinth,Hiacynt,"Crime,Drama,Thriller",2021.0,809970,809970
974521,tt20205236,No Bears,Khers nist,fa,"Iranian director Jafar Panahi, who has been barred from leaving the country, arrives at a village on the Iran-Turkey border to supervise a film based on a real-life couple seeking passports to Europe being shot in Turkey, but both his stay and the production run into trouble.",/AqxE1Pm7EmnhKDe6pXBJF4sHLMU.jpg,2022-10-06,"Drama, Romance",107,1067495,2.6072,7.2,4869,No Bears,Khers nist,"Drama,Romance",2022.0,974521,974521
884184,tt14993352,Consecration,Consecration,en,"After the alleged suicide of her priest brother, Grace travels to the remote Scottish convent where he fell to his death. Distrusting the Church's account, she uncovers murder, sacrilege and a disturbing truth about herself.",/yQTRmPzKAdLodknnPVtImm6FWPZ.jpg,2023-02-09,"Horror, Thriller",91,1504289,1.9029,5.2,4862,Consecration,Consecration,"Horror,Thriller",2023.0,884184,884184
829799,tt14656632,Paradise City,Paradise City,en,Renegade bounty hunter Ryan Swan must carve his way through the Hawaiian crime world to wreak vengeance on the kingpin who murdered his father.,/xdmmd437QdjcCls8yCQxrH5YYM4.jpg,2022-11-11,"Action, Crime, Thriller",93,0,2.6438,3.7,4856,Paradise City,Paradise City,"Action,Thriller",2022.0,829799,829799
788669,tt9320140,The Man with the Answers,Ο Άνθρωπος με τις Απαντήσεις,el,"Ex-championship diver Victoras whiles away his days on the Greek coast, toiling away at a factory with only his dreams, medals and grandmother for company. When a phone call summons him to Germany, a simple road trip is the answer - that is until he crosses paths with the handsome Mathias - a free-spirited hitchhiker who tempts Victoras to take the road not taken.",/wDyVNPJD39yAE2p6a8ZtbvyDanc.jpg,2021-09-02,"Drama, Romance",80,0,2.8654,6.8,4856,The Man with the Answers,The Man with the Answers,"Drama,Romance",2021.0,788669,788669
1052918,tt21268790,New Year's Eve,Yılbaşı Gecesi,tr,"With the hope that the pandemic is coming to an end, Didem has been preparing for a New Year’s Eve celebration for over a month. All her loved ones can finally get together and make up for the lost time, but the lockdown announcement has her plans blown off course. Ozan is determined to let his wife have the celebration she deserves. He invites their neighbors to the party, and the fun begins.",/cWTdKXItojRjozaoCOv4zmBGxzO.jpg,2022-12-30,Comedy,142,0,0.8229,5.8,4850,New Year's Eve,Yilbasi Gecesi,Comedy,2022.0,1052918,1052918
1070032,tt25470468,Beyond Utopia,Beyond Utopia,en,A courageous pastor uses his underground network to rescue and aid North Korean families as they risk their lives to embrace freedom.,/fcyCtyXabv0X8TInqoL9yq5DCdb.jpg,2023-10-23,"Documentary, History",116,6800,0.698,7.9,4849,Beyond Utopia,Beyond Utopia,"Biography,Documentary,History",2023.0,1070032,1070032
642546,tt9410034,The Last Bus,The Last Bus,en,"Widower Tom, on the recent passing of his wife Mary, uses his free bus pass to travel the length of Britain from John O'Groats in Caithness to Land's End in Cornwall, their shared birthplace, using only local buses. It's an incident-fuelled nostalgia trip and his encounters with local people make him a media phenomenon. Tom is totally unaware and to his surprise on arrival at Land’s End he’s greeted as a celebrity.",/xAGnAzOXrtqbj2PBAsxetVcVJvc.jpg,2021-06-18,Drama,88,0,1.6055,6.6,4846,The Last Bus,The Last Bus,Drama,2021.0,642546,642546
1177623,tt31188121,Rifle Club,റൈഫിൾ ക്ലബ്ബ്,ml,"A historic rifle club in the Western Ghats becomes the center of a thrilling fight for survival when a dangerous arms dealer and his gang come seeking revenge. The club’s members, skilled hunters with a shared passion, work together to protect their lives and their legacy.",/k1czxgmnH63A7old7hL4oNzqYMw.jpg,2024-12-19,"Action, Thriller",113,0,3.3748,7.0,4843,Rifle Club,Rifle Club,Action,2024.0,1177623,1177623
346687,tt4779326,The Water Man,The Water Man,en,"Hoping to save his sick mother, a boy named Gunner and his friend Jo venture into the remote Wild Horse forest to search for a mythical figure who possesses the secret to immortality. When they go missing, Gunner's father Amos must immerse himself in his son's world to find them.",/krupbFlSTnnKIjpRryrg2CTdeIL.jpg,2020-09-13,Adventure,92,0,1.5417,5.6,4841,The Water Man,The Water Man,"Adventure,Drama,Family",2020.0,346687,346687
680531,tt11681282,The Mad Women's Ball,Le Bal des folles,fr,A woman who is unfairly institutionalized at a Paris asylum plots to escape with the help of one of its nurses. Based on the novel 'Le bal des folles' by Victoria Mas.,/A8KeSPmFDxqHKwNzyiuwUvPIrw0.jpg,2021-09-12,"Thriller, Drama, History",122,0,2.4483,6.7,4841,The Mad Women's Ball,Le bal des folles,"Drama,Thriller",2021.0,680531,680531
667255,tt11468258,FIR,எப்.ஐ.ஆர்,ta,"Irfan, an innocent Muslim chemical engineer with an ordinary life, is caught in inexplicable circumstances, when accused of being a most-wanted terrorist, that alter his life & everyone around him.",/gWzHTCh3ZCUsotpP7zyOBkb2bB7.jpg,2022-02-11,"Thriller, Action",156,0,3.097,6.9,4840,FIR,FIR,,2022.0,667255,667255
774741,tt13834480,Diary of a Wimpy Kid,Diary of a Wimpy Kid,en,Greg Heffley is a scrawny but ambitious kid with an active imagination and big plans to be rich and famous – he just has to survive middle school first.,/obg6lWuNaZkoSlwrVG4VVk4SmT.jpg,2021-12-02,"Animation, Comedy, Family",58,0,4.0652,5.1,4840,Diary of a Wimpy Kid,Diary of a Wimpy Kid,"Animation,Comedy,Drama",2021.0,774741,774741
1148027,tt18973958,New Life,New Life,en,"A mysterious woman on the run, and the resourceful fixer assigned to bring her in. Their two unique stories inextricably link, as the stakes of the pursuit rise to apocalyptic proportions.",/x42j045m9NfxI164KOQKg9BbleD.jpg,2023-08-08,"Horror, Thriller, Mystery, Science Fiction",84,0,2.8267,5.6,4839,New Life,New Life,"Horror,Thriller",2023.0,1148027,1148027
611698,tt9685342,A Writer's Odyssey,刺杀小说家,zh,"Kongwen Lu is the author of a fantasy novel series following a heroic teenager, also named Kongwen, on a quest to end the tyrannical rule of Lord Redmane, under the guidance of a Black Armor. But through a strange twist of fate, the fantasy world of the novel begins to impact life in the real world, leading Guan Ning to accept a mission from Tu Ling to kill the author.",/7hEhhmAF8Tr7g95fkbuxDpeR27b.jpg,2021-02-12,"Fantasy, Action, Adventure, Drama",130,150123320,6.6363,6.2,4837,A Writer's Odyssey,Ci sha xiao shuo jia,"Action,Adventure,Fantasy",2021.0,611698,611698
632618,tt10915060,The Crimes That Bind,Crímenes de familia,es,"When her son is accused of raping and trying to murder his ex-wife, Alicia embarks on a journey that will change her life forever.",/bw4Sk7pXeZOw65mDWuOIy2oKYdv.jpg,2020-08-20,"Thriller, Crime, Drama",99,0,1.7528,6.7,4833,The Crimes That Bind,Crímenes de familia,"Crime,Drama,Thriller",2020.0,632618,632618
881462,tt15654800,Still Time,Era ora,it,"Dante accidentally kisses Alice and they get engaged. After a surprise party for his 40th birthday, he wakes up a year later, not remembering what happened. Not only does he discover that Alice is pregnant... He feels time is passing too quickly and he starts forgetting some of the most important moments of his life.",/527kMgGu38T8Sc1wwfJxyoUHgrY.jpg,2023-03-16,"Romance, Comedy, Drama",108,0,4.8039,6.6,4830,Still Time,Era ora,"Comedy,Drama,Fantasy",2022.0,881462,881462
745272,tt13095604,The Phenomenon,The Phenomenon,en,"This documentary examines unidentified aerial phenomenon. With testimony from high-ranking government officials and NASA Astronauts, Senator Harry Reid says it ""makes the incredible credible.""",/v2WWRtyYKrmLjtXhm53GMsGQQ2T.jpg,2020-10-06,Documentary,100,0,4.7527,7.4,4828,The Phenomenon,The Phenomenon,Documentary,2020.0,745272,745272
728874,tt12801814,Violation,Violation,en,"A troubled woman on the edge of divorce returns home to her younger sister after years apart. But when her sister and brother-in-law betray her trust, she embarks on a vicious crusade of revenge.",/9W2UhhdQFFvWvuIyOgkG92Z6bFz.jpg,2020-09-14,"Horror, Drama",107,0,2.7054,5.3,4828,Violation,Violation,"Drama,Horror",2020.0,728874,728874
1045385,tt15891388,Miss. Shetty Mr. Polishetty,Miss. Shetty Mr. Polishetty,te,"Miss Shetty is a feminist living in London and wants to be single forever. Mr. Polishetty from Hyderabad in Telangana, India, wants to be in a committed relationship. The two appear to be in different stages of life but somehow connect.",/6S4BRlZPfzrludhsPDPVe6fEoxV.jpg,2023-09-07,"Comedy, Drama, Romance, Thriller",147,0,4.0163,6.9,4821,Miss Shetty Mr Polishetty,Miss. Shetty Mr. Polishetty,"Comedy,Drama,Romance",2023.0,1045385,1045385
899439,tt13131636,Velle,वेल्ले,hi,"Rishi is a writer/director who is narrating a script close to his heart to Rohini - possibly the lead protagonist of his film. As he begins his narration, we step into the world of Rahul, Riya, Rambo and Raju - four friends living their best days amusing people with childish shenanigans in school.  These four ""Vellas"" are complete and content with each other's company and couldn't care less about the world around them until life hits them in the face. An enthralling script narration on one end, and four immature kids trying to correct a plan gone wrong on the other - Velle is about laughter, friendships, frenzy and the unpredictability of life.",/uhq3hWo4KwkoXb4BJ0sixZEWCn9.jpg,2021-12-10,"Comedy, Crime",125,0,2.5702,5.7,4820,Velle,Velle,"Comedy,Crime,Drama",2021.0,899439,899439
1042650,tt3234122,Widow Clicquot,Widow Clicquot,en,"After her husband's death, Madame Clicquot flouts convention by assuming the reins of their wine business, defying her critics and ultimately revolutionizing the champagne industry, establishing her as one of the world's first great businesswomen.",/eYnHRMGtbbHt1XLNwgx2LNcUvsZ.jpg,2024-07-18,Drama,91,3336542,2.8795,6.3,4820,Widow Clicquot,Widow Clicquot,Drama,2023.0,1042650,1042650
957119,tt19704542,Sidelined: The QB and Me,Sidelined: The QB and Me,en,"Dallas, a burdened but headstrong dancer, is determined to get into the best dance school in the country—her late mother’s alma mater. However, that dream is suddenly derailed when the cheeky yet secretly grieving football star, Drayton, crashes into her life with a unique story of his own. Will the two of them be able to grow into their dreams together, or will their dreams be sidelined?",/mSL6truNrWP1Bn9ng1rN0SkMI4f.jpg,2025-02-06,"Comedy, Romance",99,2,13.509,5.8,4820,Sidelined: The QB and Me,Sidelined: The QB and Me,Romance,2024.0,957119,957119
821494,tt9681686,Last Film Show,છેલ્લો શો,gu,A 9-year-old boy in a remote village in India begins a lifelong love affair with cinema when he bribes his way into a rundown movie palace and spends a summer watching movies from the projection booth.,/3tvIGzDfcCQjRv8ZTzlEMoszT0j.jpg,2022-01-06,Drama,110,0,3.6998,7.4,4809,Last Film Show,Chhello Show,Drama,2021.0,821494,821494
738567,tt10731264,Suraj Pe Mangal Bhari,सूरज पे मंगल भारी,hi,"In the 1990s, a wedding detective has to perform background checks on prospective grooms. In the time before social media and mobile phones, everything has to be done in person.",/mbwcuXBp554Ef6s9aFE1x5Wq1pV.jpg,2020-11-15,"Comedy, Drama",134,0,2.8479,5.9,4808,Suraj Pe Mangal Bhari,Suraj Pe Mangal Bhari,Comedy,2020.0,738567,738567
653024,tt6852526,The God Committee,The God Committee,en,"Medicine, money and morality clash when a hospital's Heart Transplant Selection Committee has only minutes to decide which of three patients on the transplant list will receive a heart that has suddenly become available.",/p1dXPdz5C1tPpPIy3kth3rTCOQe.jpg,2021-07-02,Thriller,98,0,1.1967,5.8,4807,The God Committee,The God Committee,Drama,2021.0,653024,653024
1127625,tt27766440,The Salt Path,The Salt Path,en,A couple lose their home and later discover the husband has been diagnosed with a terminal illness as they embark on a year long coastal trek.,/yBtmFkjzPzd6KvNgoJwwsm1nyXL.jpg,2025-05-01,Drama,115,0,2.3823,6.7,4803,The Salt Path,The Salt Path,Drama,2024.0,1127625,1127625
1081662,tt17202164,Appendage,Appendage,en,"After hitting a breaking point, Hannah's inner thoughts physicalize into a monstrous creature that threatens to upend her life.",/xBlYO5Pih92UKBN3mYUh8Ptiqh2.jpg,2023-03-11,Horror,94,0,2.8784,5.3,4799,Appendage,Appendage,"Drama,Horror",2023.0,1081662,1081662
921643,tt14307536,A Jazzman's Blues,A Jazzman's Blues,en,A tale of forbidden love and family drama unravels 40 years of secrets and lies against a soundtrack of juke joint blues in the Deep South.,/3a6p9PnqD5ksDWiHkwWbkl6Jz7G.jpg,2022-09-16,"Drama, Romance, Mystery",127,0,0.9924,6.8,4798,A Jazzman's Blues,A Jazzman's Blues,"Drama,Mystery,Romance",2022.0,921643,921643
477462,tt12390572,The Twin,The Twin,en,"Every parent's worst nightmare is just the beginning for Rachel's ordeal as in the aftermath of a tragic accident, she and her husband Anthony decide to move to the other side of the world to focus on their surviving twin son Elliot.  What begins as a time of healing and isolation in the Finnish countryside turns into a desperate battle for the very soul of their son as an entity claiming to be his dead twin brother takes over Elliot — setting Rachel on a diabolical journey to unravel the horrible truth about her twin son.",/uUUSkKQEptTHjYejxzaT5TVkiAG.jpg,2022-04-06,"Horror, Mystery",109,492000,2.1157,5.1,4797,The Twin,The Twin,"Drama,Horror,Mystery",2022.0,477462,477462
1171989,tt28810493,The Devil on Trial,The Devil on Trial,en,"Explore the first – and only – time “demonic possession” has officially been used as a defense in a U.S. murder trial. Including firsthand accounts of alleged devil possession and a shocking murder, this extraordinary story forces reflection on our fear of the unknown.",/qqPIhVKPHePyGqQxbo4gpznsJsA.jpg,2023-10-17,"Documentary, Drama, Crime",81,0,2.3398,5.6,4795,The Devil on Trial,The Devil on Trial,"Crime,Documentary,Horror",2023.0,1171989,1171989
508444,tt7392014,Falling for Figaro,Falling for Figaro,en,A brilliant young fund manager leaves her unfulfilling job and long-term boyfriend to chase her lifelong dream of becoming an opera singer in the Scottish Highlands.,/eGMoAufRzREeigkksysoYONjpXv.jpg,2021-10-01,"Romance, Comedy, Music",104,1073966,1.481,6.5,4793,Falling for Figaro,Falling for Figaro,"Comedy,Romance",2020.0,508444,508444
1081012,tt26545708,Aftermath,Aftermath,en,"A returning war veteran, stricken with PTSD, gets trapped with his teenage sister on Boston's Tobin Memorial Bridge when a heavily armed group of ex-military revolutionaries take everyone hostage.",/v9knhuvYKwMUAta6fltNOuun3zF.jpg,2024-09-27,"Action, Thriller",95,0,6.624,5.2,4790,Aftermath,Aftermath,"Action,Thriller",2024.0,1081012,1081012
1388694,tt30292390,The Calendar Killer,Sebastian Fitzeks Der Heimweg,de,"Klara is going to die today unless she kills her husband instead. The Calendar Killer has given her that impossible choice. When Jules starts his night shift at a telephone safety helpline for lonely women on their way home, Klara's call reaches him. He soon becomes her last hope for survival and races against time to save her.",/bnciRmZZSdyqp7HcrAwNG0mObaP.jpg,2025-01-15,"Crime, Thriller",93,0,2.0817,5.5,4789,The Calendar Killer,Sebastian Fitzeks Der Heimweg,"Crime,Thriller",2024.0,1388694,1388694
1365712,tt33600145,Money Electric: The Bitcoin Mystery,Money Electric: The Bitcoin Mystery,en,"A deep dive into one of the most enduring and high-stakes mysteries in technology and finance: the origins of Bitcoin and the identity of its anonymous creator, Satoshi Nakamoto.",/rAC1FOLjDXaWEgNBJXtWYGq9SRE.jpg,2024-10-08,"Documentary, Mystery",104,0,1.6188,6.8,4788,Money Electric: The Bitcoin Mystery,Money Electric: The Bitcoin Mystery,Documentary,2024.0,1365712,1365712
632065,tt8005118,House Party,House Party,en,"Aspiring club promoters and best buds Damon and Kevin are barely keeping things together. Out of money, down on their luck and about to lose the roofs over their heads—and freshly fired from their low-lift jobs as house cleaners—the pair needs a huge windfall to make their problems go away. In a ‘what the hell?’ move, they decide to host the party of the year at an exclusive mansion, the site of their last cleaning job, which just happens to belong to none other than LeBron James. No permission? No problem. What could go wrong?",/HesN5Mrqlq6oYTsmfFggIVEMwE.jpg,2023-01-12,Comedy,100,0,5.1027,4.4,4786,House Party,House Party,Comedy,2023.0,632065,632065
1330421,tt26783625,Bone Lake,Bone Lake,en,"A couple’s romantic vacation at a secluded lakeside estate is upended when they are forced to share the mansion with a mysterious and attractive couple. In this darkly hilarious and seductive horror story, a dream getaway spirals into a nightmarish maze of sex, lies, and manipulation, bringing terrifying secrets to light and triggering a bloody battle for survival.",/bV9sEJiznCmZu5Gf35N8m7D7OpX.jpg,2025-10-02,"Horror, Thriller, Mystery",94,1688650,36.4651,5.7,4785,Bone Lake,Bone Lake,"Horror,Thriller",2024.0,1330421,1330421
682377,tt10944486,Chick Fight,Chick Fight,en,"When Anna Wyncomb is introduced to an underground, all-female fight club in order to turn the mess of her life around, she discovers she is much more personally connected to the history of the club than she could ever imagine.",/4ZocdxnOO6q2UbdKye2wgofLFhB.jpg,2020-11-13,"Action, Comedy, Drama",98,0,1.7079,4.8,4784,Chick Fight,Chick Fight,"Action,Comedy,Drama",2020.0,682377,682377
750101,tt10047958,Bad President,Bad President,en,"This black comedy answers the question that has obsessed America and the world since November 08, 2016. How did Donald Trump become President of the United States?",/4hkIjnCGz0DuHl8HQEltGJiuQp3.jpg,2020-10-13,Comedy,90,0,2.0222,3.5,4776,Bad President,Bad President,"Comedy,Fantasy,Thriller",2021.0,750101,750101
