tmdb_id,imdb_id,title,original_title,original_language,overview,poster_path,release_date,genres_tmdb_names,runtime,revenue,popularity_tmdb
1357633,tt33428606,Solo Leveling -ReAwakening-,俺だけレベルアップな件 -ReAwakening-,ja,"Over a decade after 'gates' connecting worlds appeared, awakening 'hunters' with superpowers, weakest hunter Sung Jinwoo encounters a double dungeon and accepts a mysterious quest, becoming the only one able to level up, changing his fate. A catch-up recap of the first season coupled with an exclusive sneak peek of the first two episodes of the highly anticipated second season in one momentous theatrical fan experience.",/dblIFen0bNZAq8icJXHwrjfymDW.jpg,2024-11-26,"Action, Adventure, Fantasy, Animation",116,6331827,12.7552
641960,tt10344522,Four Good Days,Four Good Days,en,A mother helps her daughter work through four crucial days of recovery from substance abuse.,/uaJmqZxwAsdFLLjPGH5DzIEnbpj.jpg,2021-04-30,Drama,100,843965,2.5382
566076,tt8521718,The United States vs. Billie Holiday,The United States vs. Billie Holiday,en,"Billie Holiday spent much of her career being adored by fans. In the 1940s, the government targeted Holiday in a growing effort to racialize the war on drugs, ultimately aiming to stop her from singing her controversial ballad, ""Strange Fruit.""",/vEzkxuE2sJcmHYjXQHM8xvR9ICH.jpg,2021-03-31,"Music, Drama, History",131,0,2.2278
1008953,tt21284218,Incoming,Incoming,en,Their first week of high school. The biggest party of the year. Mistakes will be made as four teenage boys navigate a night of mayhem and debauchery.,/k2ySukuAiAarLns0yttKS3jg85Y.jpg,2024-08-22,Comedy,92,0,20.5561
1161048,tt26547864,The Conference,Konferensen,sv,A ragtag group of public sector employees battle not only their own discord but also a bloodthirsty killer during a seemingly innocuous retreat.,/toe4ERIQiJu2AcGhUlrlVdPZRxS.jpg,2023-10-13,"Horror, Comedy",101,0,2.4901
962697,tt19704638,Our Father,Our Father,en,"After a woman's at-home DNA test reveals multiple half-siblings, she discovers a shocking scheme involving donor sperm and a popular fertility doctor.",/maG75HDZbOwywDFd1h195CA8I36.jpg,2022-05-11,"Documentary, Crime",97,0,3.1324
1171099,tt4501268,Maharaj,महाराज,hi,"Based on a real-life historic court case, a bold journalist questions a revered leader's immoral behavior.",/h9o8LxGL4YHZKxPrF94Vm1jGuPi.jpg,2024-06-21,"Drama, History",132,0,2.9596
990691,tt14592948,Loving Adults,Kærlighed for voksne,da,The thin line between love and hate turns deadly when a wife discovers her husband’s affair — and they both take extreme measures to get what they want.,/hSNHg7qReDtBk1u2PaSSzTTQ8ax.jpg,2022-08-26,Thriller,106,0,3.6166
523638,tt6372694,Prisoners of the Ghostland,Prisoners of the Ghostland,en,"In the treacherous frontier city of Samurai Town, a ruthless bank robber is sprung from jail by wealthy warlord The Governor, whose adopted granddaughter Bernice has gone missing. The Governor offers the prisoner his freedom in exchange for retrieving the runaway. Strapped into a leather suit that will self-destruct within five days, the bandit sets off on a journey to find the young woman—and his own path to redemption.",/j5HRzcvN1QXZLvwfc3NLxX8XQJY.jpg,2021-08-31,"Action, Fantasy, Horror, Thriller",103,0,5.8268
679018,tt5301942,Jersey,जर्सी,hi,"An ex-cricketer struggling to make ends meet, wants to fulfill his child's wish of getting an Indian jersey but in the process comes face to face with his heroic past and is forced to decide if he will rise to the occasion and become a symbol of hope or continue to live a life as a loser?",/ur2D5MXrwBBymQ7DjG0cOFen2yh.jpg,2022-04-22,Drama,175,0,3.3236
1049638,tt15893750,Rye Lane,Rye Lane,en,"Two twenty-somethings, both reeling from bad break-ups, connect over the course of an eventful day in South London – helping each other deal with their nightmare exes, and potentially restoring their faith in romance.",/int5eEKNc8g0V5i3XYaPeaC6paD.jpg,2023-03-17,"Comedy, Romance",82,1600000,4.7349
849869,tt16900880,Kill Boksoon,길복순,ko,"At work, she's a renowned assassin. At home, she's a single mom to a teenage daughter. Killing? That's easy. It's parenting that's the hard part.",/taYgn3RRpCGlTGdaGQvnSIOzXFy.jpg,2023-02-17,"Action, Drama, Thriller, Crime",137,0,4.6791
846250,tt15218000,Fire Island,Fire Island,en,"A group of queer best friends gather in the Fire Island Pines for their annual week of love and laughter. However, desires, dramas, drink and drugs push their bonds to the limits.",/2vVUdYoqUX5rK8plxPGERGGjQLI.jpg,2022-06-02,"Comedy, Romance",106,0,3.9477
804309,tt14002046,Bheeshma Parvam,ഭീഷ്‍മ പര്‍വ്വം,ml,"Set in the backdrop of 1980s, Micheal helms his influential family in Kochi, inspiring fear and respect through his unnerving past. When a few younger members in the household feel his power over their lives too are aggravating, they join hands with foes to clamp down on him. And the story follows what’s in store for them.",/7vtSFcwagN0O5psdS69xPRaLYkS.jpg,2022-03-03,"Thriller, Drama",144,0,3.3204
965653,tt13022984,Khuda Haafiz Chapter 2: Agni Pariksha,खुदा हाफिज़ २: अग्निपरीक्षा,hi,"Following a traumatic chapter in their lives, Sameer and Nargis try to lead a happy life by adopting Nandini, a friend's orphaned niece. But fate soon strikes back hard when Nandini goes missing.",/dWYGHG6yIG8Fh8LwhbGnnaYNYyX.jpg,2022-07-08,"Drama, Action, Romance",146,0,2.721
695958,tt8907992,The Girl on the Train,द गर्ल ऑन द ट्रेन,hi,"When a voyeuristic divorcee fixates on the lives of a perfect couple a far, she soon gets embroiled in a murder mystery that unfolds revealing truths about her own life.",/6Zvov912Mm0mrjR5nEGbSujjnGE.jpg,2021-02-26,"Drama, Thriller",128,0,5.9822
637534,tt10404944,The Stronghold,BAC Nord,fr,"A police brigade works in the dangerous northern neighborhoods of Marseille, where the level of crime is higher than anywhere else in France.",/nLanxl7Xhfbd5s8FxPy8jWZw4rv.jpg,2021-08-18,"Thriller, Action, Crime",105,0,3.802
523781,tt8045906,Words on Bathroom Walls,Words on Bathroom Walls,en,"Diagnosed with a mental illness halfway through his senior year of high school, a witty, introspective teen struggles to keep it a secret while falling in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.",/sTtcwfTjE9jaU0928xjUXNtmmyr.jpg,2020-08-21,"Drama, Romance",111,3151849,2.6343
1238167,tt27930683,Agni,अग्नि,hi,"In a city plagued by a strange rise in fires, fireman Vithal and his policeman brother-in-law Samit reluctantly team up to solve the escalating crisis. Battling personal conflicts, they race against time to crack the case and save Mumbai.",/zx3UOe5rZ7uH5lMs3JxEMU0nNXB.jpg,2024-12-06,"Action, Adventure",122,0,1.7052
1088166,tt11539996,Relay,Relay,en,A broker of lucrative payoffs between corrupt corporations and the individuals who threaten them breaks his own rules when a new client seeks his protection to stay alive.,/mpwccO2L8LUVtVTJTdgUVgoQqAo.jpg,2025-08-21,Thriller,112,4453308,8.3722
1037113,tt22004344,Snack Shack,Snack Shack,en,"Inseparable best friends AJ and Moose decide to run the local pool's snack shack after their plan to sell home-brewed beer goes down the drain. Things take a turn when they meet Brooke, an effortlessly cool lifeguard who puts their big plans, and friendship, at risk.",/wCXd5tpUSc12LVPd2oN9OKU1EVQ.jpg,2024-03-15,Comedy,112,455708,3.5909
615177,tt9898858,Coffee & Kareem,Coffee & Kareem,en,A Detroit cop reluctantly teams with his girlfriend's 11-year-old son to clear his name and take down the city's most ruthless criminal.,/fsIIv6QKDlqrVyGGkouMah4D4ir.jpg,2020-04-03,"Comedy, Action, Crime",88,0,7.3937
580532,tt9731682,Crisis,Crisis,en,"Three stories about the world of opioids collide: a drug trafficker arranges a multi-cartel Fentanyl smuggling operation between Canada and the U.S., an architect recovering from an OxyContin addiction tracks down the truth behind her son's involvement with narcotics, and a university professor battles unexpected revelations about his research employer, a drug company with deep government influence bringing a new ""non-addictive"" painkiller to market.",/15e2VcMTtk3pqgGlHWxisvygFAw.jpg,2021-02-26,"Thriller, Crime, Drama",118,1099426,3.1381
643550,tt11044858,Nocturne,Nocturne,en,"Inside the halls of an elite arts academy, a timid music student begins to outshine her more accomplished and outgoing twin sister when she discovers a mysterious notebook belonging to a recently deceased classmate.",/zJNFiWBGYSMbfTAk6Ygqdj6Rahq.jpg,2020-10-13,"Horror, Mystery, Thriller",90,0,3.1875
1290287,tt32359447,Hot Frosty,Hot Frosty,en,"When a young widow's magic scarf brings a dashing snowman to life, can he help her rediscover romance, laughter and holiday cheer before he melts away?",/waW6R5WJQSxq65gwBkvnKlseU6n.jpg,2024-11-12,"Romance, Comedy",90,0,3.5123
748618,tt13097336,The Lady of Heaven,The Lady of Heaven,en,"Two stories separated by 1400 years. After losing his mother in the midst of a war-torn country, an Iraqi child learns the importance and power of patience by discovering the historical story of Lady Fatima and her suffering.",/j7pZEzOKDGalpH5fTWZnVO9yKLV.jpg,2021-12-10,"History, Drama, Action",141,74441,2.2662
845783,tt14030816,Baghead,Baghead,en,"Following the death of her estranged father, Iris learns she has inherited a run-down, centuries-old pub. She travels to Berlin to identify her father’s body and meet with The Solicitor to discuss the estate. Little does she know, when the deed is signed she will become inextricably tied to an unspeakable entity that resides in the pub’s basement – Baghead – a shape-shifting creature that can transform into the dead.",/lbOyeiiRYAE6Nm2e7xiNAAaRwZB.jpg,2023-12-28,Horror,95,6691851,6.7925
585244,tt9779516,I Still Believe,I Still Believe,en,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.,/dqA2FCzz4OMmXLitKopzf476RVB.jpg,2020-03-12,"Music, Drama, Romance",115,16069730,8.2396
581644,tt4876134,The Misfits,The Misfits,en,"After being recruited by a group of unconventional thieves, renowned criminal Richard Pace finds himself caught up in an elaborate gold heist that promises to have far-reaching implications on his life and the lives of countless others.",/dPOyYnCkRbWAEem85N3VFpQODf5.jpg,2021-06-03,"Action, Thriller",94,0,4.5374
776527,tt7378922,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)","Summer of Soul (...Or, When the Revolution Could Not Be Televised)",en,"During the same summer as Woodstock, over 300,000 people attended the Harlem Cultural Festival, celebrating African American music and culture, and promoting Black pride and unity. The footage from the festival sat in a basement, unseen for over 50 years, keeping this incredible event in America's history lost — until now.",/8kNwhqUGvpzWJd60O1Qvb8G6psK.jpg,2021-07-02,"Music, Documentary, History",117,3696069,1.4712
717192,tt14217100,Ferry,Ferry,nl,"Before he built a drug empire, Ferry Bouman returns to his hometown on a revenge mission that finds his loyalty tested — and a love that alters his life.",/uT0CbPtySSNLNh6MvFkq3xwbRBR.jpg,2021-05-13,"Crime, Drama, Action",106,0,9.4984
665133,tt10919240,Malik,മാലിക്,ml,"A past ridden with crime, death and pain is recounted to Freddy, a juvenile criminal, who has been assigned to eliminate his estranged uncle Sulaiman, an aging patriarch, while behind bars.",/kFBvlw5oiHghwqraQNhqpljsg91.jpg,2021-07-15,"Thriller, Drama, Action, Crime, Adventure",161,0,2.7431
1019939,tt12818328,Hundreds of Beavers,Hundreds of Beavers,en,"In the 19th century, a drunken applejack salesman must go from zero to hero and become North America's greatest fur trapper by defeating hundreds of beavers.",/qgXS9HrYaYDnILeXebatCbtX9IP.jpg,2024-01-26,"Comedy, Adventure, Action",108,1267995,1.1909
823461,tt8231668,Good on Paper,Good on Paper,en,"After years of putting her career ahead of love, stand-up comic Andrea Singer has stumbled upon the perfect guy. On paper, he checks all the boxes, but is he everything he appears to be?",/hkU2FQNWUEQFgLrDGrpZQ7Y17zx.jpg,2021-06-23,"Comedy, Romance",92,0,5.4396
1158915,tt30319503,Dìdi (弟弟),Dìdi (弟弟),en,"In 2008, during the last month of summer before high school begins, an impressionable 13-year-old Taiwanese American boy learns what his family can't teach him: how to skate, how to flirt, and how to love your mom.",/3UCTNaZgxW6BbeHMMTe6uL07MpV.jpg,2024-07-26,"Comedy, Drama",94,5067608,4.7214
934756,tt15463032,Love in the Villa,Love in the Villa,en,"A young woman takes a trip to romantic Verona, Italy, after a breakup, only to find that the villa she reserved was double-booked, and she'll have to share her vacation with a cynical British man.",/t92CXfEP5aWBATeOomcF0wF9NsM.jpg,2022-09-01,"Romance, Comedy",114,0,0.8756
1305575,tt27051027,Love Li,Love...ಲಿ,kn,"An orphan grows up to become a gangster who finds love. However, he faces a critical situation where he risks losing everything.",/hSWOvggVbTpkYSzolnx2ns4Efoj.jpg,2024-06-14,"Drama, Romance",168,0,1.9079
653664,tt9058654,Dinner in America,Dinner in America,en,An on-the-lam punk rocker and a young woman obsessed with a local band go on an unexpected and epic journey together through the decaying suburbs of the American Midwest.,/kbZSktEZOvn4Rc2l234PHbAVTkQ.jpg,2020-05-27,"Romance, Comedy, Music",106,0,6.1164
926130,tt15516726,Selfiee,सेल्फी,hi,"RTO officer Om Prakash strikes a golden opportunity to meet his icon, Vijay Kumar. Bhut when his love gets spurned by the superstar, a clash of egos ensues.",/1QU1MCj0gFEZzIKl6pbfLsfClbJ.jpg,2023-02-24,"Comedy, Drama",143,0,2.5888
707886,tt10714856,Feel the Beat,Feel the Beat,en,"After failing to make it on Broadway, April returns to her hometown and reluctantly begins training a misfit group of young dancers for a competition.",/Af2jt7m9GLFpR4V11xOsFmT8OKD.jpg,2020-06-19,"Comedy, Music, Drama",107,0,2.7591
899524,tt14454876,Golda,Golda,en,"Set during the tense 19 days of the Yom Kippur War in 1973, Israeli Prime Minister Golda Meir is faced with the potential of Israel’s complete destruction. She must navigate overwhelming odds, a skeptical cabinet and a complex relationship with US Secretary of State Henry Kissinger, with millions of lives in the balance. Her tough leadership and compassion would ultimately decide the fate of her nation and leave her with a controversial legacy around the world.",/fqOOLq12rOMCTcWzxaJ5VUROxp3.jpg,2023-08-23,"Drama, History, War",101,7039677,3.7556
1108566,tt27419292,Killer Heat,Killer Heat,en,"An expat PI is hired to investigate a suspicious death in Crete, Greece, where jealousies run deep amongst the victim's powerful family.",/WiAEiqelck0NGWplhL5JQR12eg.jpg,2024-09-25,"Crime, Drama, Romance",97,0,4.8839
581577,tt9738784,Persian Lessons,Persian Lessons,de,"Occupied France, 1942. Gilles is arrested by SS soldiers alongside other Jews and sent to a camp in Germany. He narrowly avoids sudden execution by swearing to the guards that he is not Jewish, but Persian. This lie temporarily saves him, but Gilles gets assigned a life-or-death mission: to teach Farsi to Head of Camp Koch, who dreams of opening a restaurant in Iran once the war is over. Through an ingenious trick, Gilles manages to survive by inventing words of ""Farsi"" every day and teaching them to Koch.",/ppReRGszmdZC2194keN4cGoLIPQ.jpg,2020-04-17,"War, Drama",127,3825668,2.8929
795813,tt13087796,I'm Your Man,Ich bin dein Mensch,de,"Alma is a scientist coerced into participating in an extraordinary study in order to obtain research funds for her work. For three weeks, she has to live with a humanoid robot tailored to her character and needs, whose artificial intelligence is designed to be the perfect life partner for her. Enter Tom, a machine in human form in a class of its own, created solely to make her happy.",/v13p6KlgD7Y1Tas6X8GLJzv5zRe.jpg,2021-07-01,"Science Fiction, Comedy, Romance",108,1090661,1.7633
643882,tt11199410,The Princess Switch: Switched Again,The Princess Switch: Switched Again,en,"When Duchess Margaret unexpectedly inherits the throne & hits a rough patch with Kevin, it’s up to Stacy to save the day before a new lookalike — party girl Fiona — foils their plans.",/4vOmeimnVCdojwvc4icyeYUCydJ.jpg,2020-11-19,"Family, Romance, Comedy, TV Movie",97,0,3.0449
785534,tt13045890,Paper Lives,Kağıttan Hayatlar,tr,"In the streets of Istanbul, ailing waste warehouse worker Mehmet takes a small boy under his wing and must soon confront his own traumatic childhood.",/cmru6N6Hnw2pJwuo1ctH1CxKqKZ.jpg,2021-03-12,Drama,96,0,1.7864
662546,tt11681250,Godmothered,Godmothered,en,"A young and unskilled fairy godmother that ventures out on her own to prove her worth by tracking down a young girl whose request for help was ignored. What she discovers is that the girl has now become a grown woman in need of something very different than a ""prince charming.""",/80tDCErk6ymHS7YfvqJcbnnTtqa.jpg,2020-12-04,"Family, Fantasy, Comedy",110,0,3.3658
798362,tt8002382,The Marsh King's Daughter,The Marsh King's Daughter,en,"Helena, a woman living a seemingly ordinary life, hides a dark secret—her father is the infamous 'Marsh King', the man who kept her and her mother captive in the wilderness for years. After a lifetime of trying to escape her past, Helena is forced to face her demons when her father unexpectedly escapes from prison.",/bcuEjrwhp5HgEUnFe5lc4xpEqzt.jpg,2023-09-28,"Thriller, Crime, Mystery",109,0,2.3233
678856,tt11281220,Intoxicated by Love,مست عشق,tr,"Story of Rumi, his friendship with Shams Tabrizi, the love he had for him and the great influence of Shams over him in his life, his poetry and his love for God.",/kFz3NdX7zJoBRlSOEGP2eRea0rD.jpg,2024-04-24,"Drama, History, Romance",118,0,3.8673
828613,tt14456350,About Fate,About Fate,en,"Two strangers believe in love but never seem to be able to find its true meaning. In a wild twist of events, fate puts each in the other's path on one stormy New Year's Eve.",/fabZkaVHYJ67KbZx7oFoitauX34.jpg,2022-09-08,"Romance, Comedy",100,504843,4.8895
529106,tt7601480,Major Grom: Plague Doctor,Майор Гром: Чумной Доктор,ru,"In present day St. Petersburg, police major Igor Grom, an honest and skilled cop with unconventional methods, pursues a vigilante murderer in the mask of a plague doctor.",/4PsiX8or0QHg3LKLbh4VyF0bLj1.jpg,2021-04-01,"Action, Adventure",136,4500000,3.5355
1102776,tt27197387,AKA,AKA,fr,A steely special ops agent finds his morality put to the test when he infiltrates a crime syndicate and unexpectedly bonds with the boss' young son.,/exKj9XSFWLajZ6NI60Gxsj1qNuE.jpg,2023-04-28,Action,122,0,3.8999
619803,tt15838850,The Roundup,범죄도시 2,ko,"The 'Beast Cop' Ma Seok-do heads to a foreign country to extradite a suspect, but soon after his arrival, he discovers additional murder cases and hears about a vicious killer who has been committing crimes against tourists for several years.",/aTogcymFfYXYb2sx950ntIpgOJe.jpg,2022-05-18,"Action, Crime, Thriller, Adventure",106,101166707,7.4575
759902,tt2226162,Hunter Hunter,Hunter Hunter,en,"A fur trapper leaves his wife and daughter behind to kill a rogue wolf in the remote wilderness, but they soon become increasingly worried when their peaceful existence is disrupted.",/j52lKBGoHGmUJNUMsDV5kHOkMfC.jpg,2020-12-18,"Horror, Thriller, Mystery",93,0,3.2966
916740,tt13978306,Brazen,Brazen,en,Mystery writer Grace Miller has killer instincts when it comes to motive - and she'll need every bit of expertise to help solve her sister's murder.,/7e4n1GfC9iky9VQzH3cDQz9wYpO.jpg,2022-01-13,"Thriller, Mystery, Drama",94,0,2.6881
1025125,tt15980138,Kishkindha Kaandam,കിഷ്കിന്ധാ കാണ്ഡം,ml,"Strange events unfold in a monkey-inhabited village, driving a newlywed couple and forest officials to embark on a mission to uncover the root of the unusual disturbances.",/rniBYHDRs6e8qMkPr4D4ZE5uMhF.jpg,2024-09-12,"Thriller, Mystery, Drama, Adventure",125,8920490,2.4325
843543,tt14900738,Meet Cute,Meet Cute,en,"A wildly inventive deconstruction of the romantic comedy built around the question: What would you do if you could travel to your loved ones’ past, heal their traumas, fix their problems, and change them into the perfect partner?",/9rp4nj7L3V5tPm2pWks4sX8NVKY.jpg,2022-09-21,"Comedy, Romance, Science Fiction, Fantasy",90,0,1.6408
